time	pair	open	high	low	close	rsi	macd	atr	ema_20	ema_50
2026-01-18 19:00:00	GBPJPY	211.71137	211.72055	211.7006	211.70419	60.77682574662272	0.015800209256184417	0.026309850646175283	211.67751852369463	211.65924922097133
2026-01-18 19:00:00	XAUUSD	4595.27358	4595.47381	4595.21738	4595.24343	46.33207826137047	-0.0076043428480261355	0.25961135851074213	4595.2989373279015	4595.304673945849
2026-01-18 19:15:00	EURUSD	1.16058	1.16063	1.16056	1.16058	51.32478703742732	1.1953998695357626e-05	7.81065536523649e-05	1.1605818332129858	1.1605100064656917
2026-01-18 19:15:00	USDJPY	158.21139	158.21814	158.20925	158.21177	59.76243265860405	0.007682469525207125	0.014329808666957943	158.20063585619712	158.19128448385143
2026-01-18 19:15:00	GBPUSD	1.3381	1.33815	1.33808	1.3381	56.462276859627025	3.3224124297071e-05	0.00010074879932381194	1.3380545787760898	1.3380153243161346
2026-01-18 19:15:00	USDCAD	1.39166	1.39172	1.39165	1.39166	49.55082529807513	9.903494894381026e-06	0.00011637307918500197	1.3916689436487508	1.3916491194733356
2026-01-18 19:15:00	GBPJPY	211.70208	211.71124	211.69929	211.70499	60.759025775521565	0.015895756362084512	0.02528568431036852	211.6799644658385	211.66105917205473
2026-01-18 19:15:00	XAUUSD	4595.27358	4595.47327	4595.22157	4595.23939	46.151237895966055	-0.003115834107120463	0.2594469268537104	4595.304764889648	4595.306296734952
2026-01-18 19:30:00	EURUSD	1.16058	1.16062	1.16057	1.16059	52.843442318277404	1.2508325433646661e-05	7.610085818461162e-05	1.160584340661399	1.1605164598452749
2026-01-18 19:30:00	USDJPY	158.21139	158.2174	158.21066	158.21328	60.46621291428673	0.007928121726365589	0.013798522411213557	158.20210285775292	158.19225611257298
2026-01-18 19:30:00	GBPUSD	1.3381	1.33814	1.33809	1.33812	58.85107039599835	3.552482517310551e-05	9.712693248457877e-05	1.338062532274626	1.3380199997425302
2026-01-18 19:30:00	GBPJPY	211.70208	211.70837	211.7007	211.7057	60.828861642895085	0.015710486650078792	0.024033017773717517	211.6820501306746	211.66265534752023
2026-01-18 19:30:00	XAUUSD	4595.27358	4595.47179	4595.21239	4595.24017	45.899621541516545	-0.003187756305123912	0.25992118096060485	4595.305197561184	4595.307829272477
2026-01-18 19:30:00	USDCAD	1.39166	1.39172	1.39165	1.3917	53.994268624642324	1.3040227757388223e-05	0.00011306489567499931	1.3916744868807283	1.3916524281813014
2026-01-18 19:45:00	EURUSD	1.16059	1.16064	1.16057	1.16058	50.83707272629643	1.0865306226737204e-05	7.699257096593249e-05	1.1605839214121367	1.1605165718528432
2026-01-18 19:45:00	USDJPY	158.20811	158.21499	158.20608	158.20726	55.90848210733843	0.007076026806544178	0.013899857891893899	158.20219947953854	158.19271824977008
2026-01-18 19:45:00	GBPUSD	1.33808	1.33814	1.33806	1.33807	52.74998933567092	2.9202834841424163e-05	9.85573379368894e-05	1.3380597981252267	1.3380210026004165
2026-01-18 19:45:00	USDCAD	1.39167	1.39173	1.39165	1.39167	50.44530955402186	9.228071233158275e-06	0.0001113709102816034	1.3916714754251927	1.3916523530551603
2026-01-18 19:45:00	GBPJPY	211.69464	211.70358	211.69177	211.69881	58.581403193653195	0.014584413467275681	0.023860687627322637	211.682919731356	211.66368123120293
2026-01-18 19:45:00	XAUUSD	4595.27358	4595.46125	4595.21234	4595.31554	50.52775014111852	-0.0019707212604771485	0.2591345244588769	4595.306189006878	4595.309354894879
2026-01-18 20:00:00	EURUSD	1.16059	1.16063	1.16058	1.16061	56.237049240763554	1.1742838266881606e-05	7.508446887357224e-05	1.160586410489884	1.1605224324062484
2026-01-18 20:00:00	USDJPY	158.20811	158.2136	158.20549	158.20776	56.184724328778856	0.006636040422733913	0.013493812860969234	158.20270324039467	158.19331219591473
2026-01-18 20:00:00	GBPUSD	1.33808	1.33812	1.33806	1.33808	53.842080055606424	2.7221605957139516e-05	9.580507080886978e-05	1.338061722563526	1.3380234992826374
2026-01-18 20:00:00	USDCAD	1.39167	1.39173	1.39166	1.39167	50.51506653214258	7.407493904043605e-06	0.0001084180219744717	1.3916704727802771	1.3916524852553422
2026-01-18 20:00:00	GBPJPY	211.69464	211.70288	211.68729	211.69269	55.90702546035769	0.013602948471600484	0.023290219871830036	211.68389156170974	211.66482391816282
2026-01-18 20:00:00	XAUUSD	4595.27358	4595.46915	4595.21133	4595.24335	46.33534013851556	-0.008189422947907588	0.25984034993285804	4595.298115047065	4595.304565371334
2026-01-18 20:15:00	EURUSD	1.1606	1.16065	1.16058	1.16059	52.13266485813421	1.080634303063377e-05	7.602945168013364e-05	1.1605867464950517	1.1605227023526021
2026-01-18 20:15:00	USDJPY	158.20549	158.21236	158.20344	158.20489	53.97977177959378	0.005957847510586589	0.013308217127459691	158.20284244065948	158.1936839134627
2026-01-18 20:15:00	GBPUSD	1.33806	1.33812	1.33804	1.33809	54.96641387081928	2.6174346403617932e-05	9.600214538080842e-05	1.3380644143020362	1.3380255579777824
2026-01-18 20:15:00	USDCAD	1.39168	1.39177	1.39166	1.39177	60.96840771302847	1.6351859676522196e-05	0.00010917452115712271	1.391682535696669	1.3916578578937726
2026-01-18 20:15:00	GBPJPY	211.6887	211.69786	211.68591	211.69688	57.07457712137216	0.012794773783156188	0.022577887862226587	211.68486762137462	211.66602946170633
2026-01-18 20:15:00	XAUUSD	4595.27358	4595.47381	4595.2174	4595.3275	51.01727907538704	0.0032868642101675505	0.25959575540441027	4595.312139122675	4595.309147705308
2026-01-18 20:45:00	EURUSD	1.1606	1.16065	1.16059	1.16061	55.09698806691072	1.3710053813342782e-05	7.38214186543306e-05	1.160594089124614	1.1605332427478676
2026-01-18 20:45:00	USDJPY	158.20339	158.21012	158.20104	158.20141	50.83590426996607	0.004715453723605378	0.012848335017746666	158.20301897480365	158.19449141800968
2026-01-18 20:45:00	GBPUSD	1.33807	1.33813	1.33805	1.33806	50.6573506935223	2.1325527005400247e-05	9.503609543316341e-05	1.338066116984168	1.3380295121418577
2026-01-18 20:45:00	USDCAD	1.39176	1.39182	1.39174	1.39175	57.369914906281494	2.3625123515724766e-05	0.00010885838031104465	1.39169719637459	1.3916665929824303
2026-01-18 20:45:00	GBPJPY	211.68744	211.69666	211.68438	211.68632	53.09171842509085	0.009780713824511622	0.021652356545490744	211.68452325061736	211.6672398591337
2026-01-18 21:00:00	EURUSD	1.16061	1.16065	1.16059	1.16063	58.15100225316588	1.4438673021643922e-05	7.35102388431916e-05	1.1605966425774934	1.1605346467259614
2026-01-18 21:00:00	USDJPY	158.17942	158.18573	158.17737	158.18232	40.06420054884621	0.0010878140930685731	0.014080700486985648	158.19905208855718	158.1931784671348
2026-01-18 21:00:00	GBPUSD	1.33793	1.33798	1.33792	1.33796	42.166812392737945	1.7067736695075553e-06	0.0001011593618397748	1.3380439480131119	1.3380218773986554
2026-01-18 21:00:00	USDCAD	1.39171	1.39176	1.39169	1.39174	55.485254768981946	2.0979188167347118e-05	0.00010939902117948486	1.3916969645203205	1.3916675877981903
2026-01-18 21:00:00	GBPJPY	211.6337	211.64273	211.63175	211.6329	36.82500130225675	0.0015678505436653722	0.0270548770847782	211.67548183626985	211.66406448188545
2026-01-18 21:00:00	XAUUSD	4595.27358	4595.47331	4595.21444	4595.37161	53.78686890433956	0.0016362813812520471	0.25983807426574146	4595.3098006016	4595.309736460281
2026-01-18T21:15:00	EURUSD	1.16061	1.16066	1.16059	1.16063	58.265671986791446	1.480267867326468e-05	7.394332097392513e-05	1.1605989586973224	1.1605383754092953
2026-01-18T21:15:00	USDJPY	158.17942	158.18623	158.17731	158.18292	40.64382990035307	-0.00039933691959959106	0.013752090156327088	158.1973337622001	158.19264669908648
2026-01-18T21:15:00	GBPUSD	1.33793	1.33799	1.33792	1.33796	42.25022281633912	-5.5281417079555695e-06	9.960044118383238e-05	1.3380350899355615	1.3380185248797156
2026-01-18T21:15:00	USDCAD	1.39171	1.39177	1.39169	1.39174	55.621049917765575	2.056934006566813e-05	0.00010796697103285923	1.3916993388809722	1.3916693078186382
2026-01-18T21:15:00	GBPJPY	211.6337	211.64284	211.63089	211.63217	36.600081160144285	-0.0017822596438463734	0.026042704281126754	211.67159571890713	211.66297281999465
2026-01-18T21:15:00	XAUUSD	4595.27358	4595.47381	4595.21133	4595.34935	52.42631126426214	0.00424693352306349	0.26002662852602454	4595.313065344068	4595.30952018292
2026-01-18T21:30:00	EURUSD	1.16061	1.16066	1.16059	1.16062	55.91583803330939	1.4763233817882693e-05	7.366923015125099e-05	1.1606009617304587	1.1605412102562205
2026-01-18T21:30:00	USDJPY	158.17942	158.1863	158.17728	158.18132	39.76464976351689	-0.0015541079203558184	0.013416371267795713	158.1958083808595	158.1920963407579
2026-01-18T21:30:00	GBPUSD	1.33793	1.33799	1.33792	1.33795	41.36938948607385	-1.1308697192236039e-05	9.74883877379179e-05	1.3380269852317228	1.3380154715121144
2026-01-18T21:30:00	USDCAD	1.39171	1.39177	1.39169	1.39172	53.203140099140874	1.966977249900914e-05	0.00010597403194482837	1.3917013057061418	1.391670929629903
2026-01-18T21:30:00	GBPJPY	211.6337	211.6429	211.63087	211.63448	37.61848497298616	-0.004373002062322939	0.025044951673202826	211.6680607521165	211.66179998771614
2026-01-18T21:30:00	XAUUSD	4595.27358	4595.46924	4595.21134	4595.25572	46.755959460148205	-0.0009096694775507785	0.2598744412520191	4595.307605187033	4595.307940692906
2026-01-18T21:45:00	EURUSD	1.16061	1.16066	1.16059	1.1606	51.440330349282014	1.295640864706904e-05	7.342621028902591e-05	1.1606008705873074	1.1605436987950772
2026-01-18T21:45:00	USDJPY	158.17942	158.18632	158.17747	158.1784	38.13484373698472	-0.002679938448153507	0.013088085604094855	158.19415080045627	158.19170585938073
2026-01-18T21:45:00	GBPUSD	1.33793	1.33799	1.33792	1.33792	38.75223703431564	-1.8127784462196317e-05	9.55234513060972e-05	1.3380167979629392	1.33801245976608
2026-01-18T21:45:00	USDCAD	1.39171	1.39177	1.39169	1.3917	50.82018907774118	1.7124056258310816e-05	0.00010412274910064554	1.3917011827038537	1.391672618820541
2026-01-18T21:45:00	GBPJPY	211.6337	211.64268	211.63083	211.63829	39.346387630572494	-0.006052953102084757	0.02410016783511634	211.66522571657882	211.66098951016673
2026-01-18T21:45:00	XAUUSD	4595.27358	4595.47328	4595.21238	4595.2598	47.020712866030344	-0.004646204652999586	0.25994833487952457	4595.303056614888	4595.307802314669
2026-01-18T22:15:00	EURUSD	1.16061	1.16062	1.16061	1.16062	55.425557003779204	1.2237681854099236e-05	6.863476034658176e-05	1.1606034808770114	1.1605500254108447
2026-01-18T22:15:00	USDJPY	158.17942	158.18123	158.17942	158.18091	40.48101546100217	-0.003873383191518087	0.012009176676872003	158.19163635011896	158.19063547196575
2026-01-18T22:15:00	GBPUSD	1.33793	1.33796	1.33793	1.33794	41.41178928607685	-2.4154126446962465e-05	8.915749974350819e-05	1.338002864966128	1.3380063317259787
2026-01-18T22:15:00	USDCAD	1.39171	1.39173	1.39171	1.39171	51.978482526500386	1.4487960730003024e-05	9.650621041857613e-05	1.3917027816773753	1.3916752957741032
2026-01-18T22:15:00	GBPJPY	211.6337	211.63735	211.6337	211.63503	38.33700282306232	-0.008552567597604366	0.021841330029327432	211.65987301927885	211.65870813905286
2026-01-18T22:15:00	XAUUSD	4595.27358	4595.45567	4595.24863	4595.24863	46.6638667139095	-0.004667424526815012	0.25613187656264597	4595.302255711135	4595.305371506701
2026-01-18T22:30:00	EURUSD	1.16061	1.16066	1.1606	1.1606	50.56640617813136	1.1154803616575393e-05	7.201168868724693e-05	1.1606040123935981	1.1605529111529413
2026-01-18T22:30:00	USDJPY	158.17942	158.18623	158.17828	158.17828	39.25299000507827	-0.004282734767997454	0.012185238789752223	158.19051802862637	158.19035347361023
2026-01-18T22:30:00	GBPUSD	1.33793	1.33799	1.33792	1.33796	44.02775341665852	-2.3023039242398013e-05	9.043145870130932e-05	1.3380005059444107	1.3380052683518728
2026-01-18T22:30:00	USDCAD	1.39171	1.39177	1.39169	1.39174	55.37230918203216	1.758004832419502e-05	9.931079237728547e-05	1.3917089108633176	1.3916787804705049
2026-01-18T22:30:00	GBPJPY	211.6337	211.64284	211.63089	211.63215	37.43655802441139	-0.009731602698622055	0.02168086800363587	211.65700958689484	211.65793113732357
2026-01-18T22:30:00	XAUUSD	4595.27358	4595.41644	4595.26923	4595.32765	51.024046533211106	0.004971445128830965	0.2519954801735141	4595.314475502342	4595.310759105189
2026-01-18T22:45:00	EURUSD	1.16028	1.1603	1.16028	1.16029	22.900974331982795	-3.359519584411608e-05	0.00011208008857460022	1.1605482516089538	1.1605294669797013
2026-01-18T22:45:00	USDJPY	158.26606	158.26921	158.26606	158.26692	75.10398174141372	0.00795496021123654	0.01815545823236717	158.20555558386096	158.19676729703156
2026-01-18T22:45:00	GBPUSD	1.33806	1.33809	1.33806	1.33806	54.6149306309093	-8.381416643832296e-06	9.407933372156188e-05	1.338015651403445	1.3380119253682161
2026-01-18T22:45:00	USDCAD	1.3919	1.39193	1.3919	1.3919	67.52830464526701	4.1152807735755914e-05	0.00010630323749788331	1.3917417588050192	1.3916940440336376
2026-01-18T22:45:00	GBPJPY	211.76908	211.7718	211.76908	211.77141	71.68773900442173	0.00919396061371458	0.037043226224332385	211.67973818706884	211.6675143950939
2026-01-18T22:45:00	XAUUSD	4595.27358	4595.46563	4595.23914	4595.2434	45.884197870383595	-0.004992980780116341	0.2574143618167097	4595.302683509576	4595.307599560677
2026-01-18T23:00:00	EURUSD	1.16028	1.16033	1.16027	1.1603	26.38586934927106	-5.0109220441019175e-05	0.0001116913845637744	1.1605228964982195	1.160524291185993
2026-01-18T23:00:00	USDJPY	158.26606	158.27294	158.26404	158.26922	74.96146718681142	0.011900832347237156	0.017879318691840913	158.2114724974385	158.1995937700058
2026-01-18T23:00:00	GBPUSD	1.33806	1.33811	1.33804	1.33809	57.16937623629719	-1.9090843614844033e-06	9.567980006390486e-05	1.3380218709943859	1.338014793399028
2026-01-18T23:00:00	USDCAD	1.3919	1.39196	1.39188	1.39193	68.7592736935353	5.0290525050344925e-05	0.00010774145789824222	1.391758826660774	1.39170365266546
2026-01-18T23:00:00	GBPJPY	211.76908	211.77825	211.76629	211.76788	70.15025333611474	0.015184730352132192	0.035866216789050075	211.68831504699253	211.67141869538577
2026-01-18T23:00:00	XAUUSD	4595.27358	4595.47177	4595.21237	4595.36898	53.769450158925096	0.0012798638899766956	0.25990837690183716	4595.3094433649785	4595.310020762757
2026-01-18T23:15:00	EURUSD	1.16028	1.16032	1.16027	1.1603	26.562343788748194	-6.252126918870893e-05	0.00010792705181938937	1.1604999606621966	1.160521148951667
2026-01-18T23:15:00	USDJPY	158.26606	158.27207	158.26415	158.26949	75.05808884473818	0.014759866085540807	0.017178326461420028	158.2167121494616	158.20301239939673
2026-01-18T23:15:00	GBPUSD	1.33806	1.33811	1.33804	1.33809	57.35689177143651	1.928352763691521e-06	9.453299898525405e-05	1.338025778038906	1.3380180768126757
2026-01-18T23:15:00	USDCAD	1.3919	1.39195	1.39188	1.39193	68.89362777902849	5.5682896940911775e-05	0.00010504990583438453	1.3917725424988656	1.3917108495209094
2026-01-18T23:15:00	GBPJPY	211.76908	211.77815	211.76707	211.76758	69.94001279576702	0.019780776686587842	0.03410202359754607	211.6962441011602	211.6767602698743
2026-01-18T23:15:00	XAUUSD	4595.27358	4595.47174	4595.21235	4595.3584	53.27657096611744	0.0031932502306517563	0.25987148720027564	4595.311509334235	4595.309248033576
